STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PSS,Pacific island small states,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1675831.8686508243,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PST,Post-demographic dividend,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1128129854.0755262,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,24064888.690397307,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SST,Small states,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,63973751.93385241,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SAS,South Asia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,20005025.789276697,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,19383064.345667668,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SSF,Sub-Saharan Africa,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,48979055.51012856,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SSA,Sub-Saharan Africa (excluding high income),WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,48672074.10386219,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,48979055.51012856,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,484482005.838454,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,WLD,World,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2071785909.7606547,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ALB,Albania,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4131000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DZA,Algeria,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1710000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ASM,American Samoa,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,20299.9992370605,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AND,Andorra,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,7850000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AGO,Angola,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,592000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ATG,Antigua and Barbuda,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,894000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARG,Argentina,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6816000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARM,Armenia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1192000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ABW,Aruba,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1832000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,7449000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,26728000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2006000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6112000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHR,Bahrain,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,9670000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,126000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRB,Barbados,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1179000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4386000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,8355000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1299000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,279000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BMU,Bermuda,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,597000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BTN,Bhutan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,155000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BOL,Bolivia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,882000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,678000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BWA,Botswana,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1660000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6306000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VGB,British Virgin Islands,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,393000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,9317000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,163000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
